Date,Open,High,Low,Close,Volume,Adj Close,prevClose,change,pchange,finalpchange,interval,Numbers,prePred
2022-01-05,24.06,24.95,23.47,23.66,253540000,23.54,,,,,3mo,0,22.83
2022-01-06,24.09,24.62,23.36,24.46,155058800,24.33,23.54,0.8,0.03,3.38,3mo,1,22.7
2022-01-07,24.67,24.91,24.04,24.44,127017500,24.31,24.33,-0.02,-0.0,-0.08,3mo,2,22.57
2022-01-10,24.1,24.44,23.35,23.85,122800700,23.73,24.31,-0.59,-0.02,-2.41,3mo,3,22.44
2022-01-11,23.78,24.35,23.28,24.35,106011600,24.23,23.73,0.5,0.02,2.1,3mo,4,22.3
2022-01-12,24.61,24.84,24.01,24.47,104050000,24.34,24.23,0.12,0.0,0.49,3mo,5,22.17
2022-01-13,24.64,25.87,24.37,25.02,185780500,24.89,24.34,0.55,0.02,2.25,3mo,6,22.04
2022-01-14,24.47,25.28,24.3,25.19,146012200,25.06,24.89,0.17,0.01,0.68,3mo,7,21.91
2022-01-18,24.87,25.13,24.3,24.38,110518100,24.26,25.06,-0.81,-0.03,-3.22,3mo,8,21.78
2022-01-19,24.65,24.92,22.41,22.45,153198200,22.34,24.26,-1.92,-0.08,-7.92,3mo,9,21.65
2022-01-20,21.88,22.88,21.57,21.65,152014100,21.54,22.34,-0.8,-0.04,-3.56,3mo,10,21.51
2022-01-21,21.21,21.5,20.54,20.65,145532900,20.54,21.54,-0.99,-0.05,-4.62,3mo,11,21.38
2022-01-24,19.93,20.47,18.8,20.39,186674000,20.29,20.54,-0.26,-0.01,-1.26,3mo,12,21.25
2022-01-25,20.0,20.31,19.56,19.98,116775800,19.88,20.29,-0.41,-0.02,-2.01,3mo,13,21.12
2022-01-26,21.01,21.04,19.57,19.91,135786400,19.81,19.88,-0.07,-0.0,-0.35,3mo,14,20.99
2022-01-27,20.31,20.65,19.41,19.55,105674400,19.45,19.81,-0.36,-0.02,-1.81,3mo,15,20.85
2022-01-28,19.32,19.55,18.92,19.54,87677100,19.54,19.45,0.09,0.0,0.46,3mo,16,20.72
2022-01-31,19.58,20.33,19.37,20.3,91361900,20.3,19.54,0.76,0.04,3.89,3mo,17,20.59
2022-02-01,20.61,20.85,19.92,20.66,117651800,20.66,20.3,0.36,0.02,1.77,3mo,18,20.46
2022-02-02,20.81,21.05,20.18,20.63,95377600,20.63,20.66,-0.03,-0.0,-0.15,3mo,19,20.33
2022-02-03,20.17,20.62,19.87,19.89,103016000,19.89,20.63,-0.74,-0.04,-3.59,3mo,20,20.19
2022-02-04,18.52,18.59,17.52,17.96,211100500,17.96,19.89,-1.93,-0.1,-9.7,3mo,21,20.06
2022-02-07,17.73,18.12,17.7,17.89,84610000,17.89,17.96,-0.07,-0.0,-0.39,3mo,22,19.93
2022-02-08,17.58,17.91,17.02,17.72,142694300,17.72,17.89,-0.17,-0.01,-0.95,3mo,23,19.8
2022-02-09,18.27,18.43,18.03,18.35,87118600,18.35,17.72,0.63,0.04,3.56,3mo,24,19.67
2022-02-10,17.97,18.63,17.92,18.08,76195300,18.08,18.35,-0.27,-0.01,-1.47,3mo,25,19.53
2022-02-11,18.1,18.36,17.42,17.55,94534100,17.55,18.08,-0.53,-0.03,-2.93,3mo,26,19.4
2022-02-14,17.51,17.73,17.29,17.46,78625000,17.46,17.55,-0.09,-0.01,-0.51,3mo,27,19.27
2022-02-15,17.8,18.13,17.72,18.08,65883300,18.08,17.46,0.62,0.04,3.55,3mo,28,19.14
2022-02-16,17.89,18.21,17.74,18.01,57442100,18.01,18.08,-0.07,-0.0,-0.39,3mo,29,19.01
2022-02-17,17.86,17.94,17.5,17.54,55368600,17.54,18.01,-0.47,-0.03,-2.61,3mo,30,18.87
2022-02-18,17.6,18.48,17.57,18.04,106404200,18.04,17.54,0.5,0.03,2.85,3mo,31,18.74
2022-02-22,17.67,17.76,17.07,17.29,98550700,17.29,18.04,-0.75,-0.04,-4.16,3mo,32,18.61
2022-02-23,17.5,17.73,16.88,16.95,79855400,16.95,17.29,-0.34,-0.02,-1.97,3mo,33,18.48
2022-02-24,15.99,17.19,15.96,17.15,110443900,17.15,16.95,0.2,0.01,1.18,3mo,34,18.35
2022-02-25,17.25,17.9,17.12,17.83,78888000,17.83,17.15,0.68,0.04,3.97,3mo,35,18.22
2022-02-28,17.34,17.68,17.21,17.56,82223600,17.56,17.83,-0.27,-0.02,-1.51,3mo,36,18.08
2022-03-01,17.41,17.41,16.45,16.7,94819500,16.7,17.56,-0.86,-0.05,-4.9,3mo,37,17.95
2022-03-02,17.5,18.25,17.3,18.1,138638200,18.1,16.7,1.4,0.08,8.38,3mo,38,17.82
2022-03-03,18.25,18.25,17.44,17.6,95395500,17.6,18.1,-0.5,-0.03,-2.76,3mo,39,17.69
2022-03-04,17.35,17.39,16.64,16.85,91304000,16.85,17.6,-0.75,-0.04,-4.26,3mo,40,17.56
2022-03-07,16.84,16.9,15.97,15.97,87999200,15.97,16.85,-0.88,-0.05,-5.22,3mo,41,17.42
2022-03-08,16.06,16.72,15.77,16.03,101020300,16.03,15.97,0.06,0.0,0.38,3mo,42,17.29
2022-03-09,16.65,16.83,16.28,16.37,62846700,16.37,16.03,0.34,0.02,2.12,3mo,43,17.16
2022-03-10,16.11,16.41,15.76,16.33,72992600,16.33,16.37,-0.04,-0.0,-0.24,3mo,44,17.03
2022-03-11,16.4,16.48,16.01,16.04,54918300,16.04,16.33,-0.29,-0.02,-1.78,3mo,45,16.9
2022-03-14,16.09,16.23,15.51,15.74,66341700,15.74,16.04,-0.3,-0.02,-1.87,3mo,46,16.76
2022-03-15,15.77,16.14,15.53,16.06,65263700,16.06,15.74,0.32,0.02,2.03,3mo,47,16.63
2022-03-16,16.47,16.63,16.06,16.58,82677600,16.58,16.06,0.52,0.03,3.24,3mo,48,16.5
2022-03-17,16.23,16.58,16.16,16.58,58500200,16.58,16.58,0.0,0.0,0.0,3mo,49,16.37
2022-03-18,16.42,16.9,16.28,16.86,89050700,16.86,16.58,0.28,0.02,1.69,3mo,50,16.24
2022-03-21,16.87,17.11,16.33,16.48,72583600,16.48,16.86,-0.38,-0.02,-2.25,3mo,51,16.1
2022-03-22,16.72,17.31,16.7,17.09,77647100,17.09,16.48,0.61,0.04,3.7,3mo,52,15.97
2022-03-23,16.82,17.05,16.57,16.68,63296800,16.68,17.09,-0.41,-0.02,-2.4,3mo,53,15.84
2022-03-24,16.74,16.98,16.64,16.83,56314200,16.83,16.68,0.15,0.01,0.9,3mo,54,15.71
2022-03-25,16.74,16.78,16.34,16.47,62023100,16.47,16.83,-0.36,-0.02,-2.14,3mo,55,15.58
2022-03-28,16.55,16.68,16.28,16.67,54634400,16.67,16.47,0.2,0.01,1.21,3mo,56,15.44
2022-03-29,17.01,17.8,17.01,17.75,90676900,17.75,16.67,1.08,0.06,6.48,3mo,57,15.31
2022-03-30,17.52,17.66,17.2,17.27,57853400,17.27,17.75,-0.48,-0.03,-2.7,3mo,58,15.18
2022-03-31,17.2,17.35,16.5,16.91,52529400,16.91,17.27,-0.36,-0.02,-2.08,3mo,59,15.05
